id,rid, day, timing ,starttime,endtime
5650,809,Tue,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5651,809,Wed,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5652,809,Thu,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5653,809,Fri,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5654,809,Sat,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5655,809,Sun,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5656,810,Mon,11 AM to 10:30 PM,11:00 AM,10:30 PM
5657,810,Tue,11 AM to 10:30 PM,11:00 AM,10:30 PM
5658,810,Wed,11 AM to 10:30 PM,11:00 AM,10:30 PM
5659,810,Thu,11 AM to 10:30 PM,11:00 AM,10:30 PM
5660,810,Fri,11 AM to 10:30 PM,11:00 AM,10:30 PM
5661,810,Sat,11 AM to 10:30 PM,11:00 AM,10:30 PM
5662,810,Sun,11 AM to 10:30 PM,11:00 AM,10:30 PM
5663,811,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
5664,811,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
5665,811,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
5666,811,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
5667,811,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
5668,811,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
5669,811,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
5670,812,Mon,12 Noon to 10:45 PM,12:00 PM,10:45 PM
5671,812,Tue,12 Noon to 10:45 PM,12:00 PM,10:45 PM
5672,812,Wed,12 Noon to 10:45 PM,12:00 PM,10:45 PM
5673,812,Thu,12 Noon to 10:45 PM,12:00 PM,10:45 PM
5674,812,Fri,12 Noon to 10:45 PM,12:00 PM,10:45 PM
5675,812,Sat,12 Noon to 10:45 PM,12:00 PM,10:45 PM
5676,812,Sun,12 Noon to 10:45 PM,12:00 PM,10:45 PM
5677,813,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
5678,813,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
5679,813,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
5680,813,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
5681,813,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
5682,813,Sat,12 Noon to 4 PM,12:00 PM,4:00 PM
5683,813,Sun,12 Noon to 4 PM,12:00 PM,4:00 PM
5684,814,Mon,7 AM to 12:30 AM,7:00 AM,12:30 AM
5685,814,Tue,7 AM to 4 AM,7:00 AM,4:00 AM
5686,814,Wed,7 AM to 4 AM,7:00 AM,4:00 AM
5687,814,Thu,7 AM to 4 AM,7:00 AM,4:00 AM
5688,814,Fri,7 AM to 4 AM,7:00 AM,4:00 AM
5689,814,Sat,7 AM to 4 AM,7:00 AM,4:00 AM
5690,814,Sun,7 AM to 4 AM,7:00 AM,4:00 AM
5691,815,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
5692,815,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
5693,815,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
5694,815,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
5695,815,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
5696,815,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
5697,815,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
5698,816,Mon,4 PM to 10 PM,4:00 PM,10:00 PM
5699,816,Tue,4 PM to 10 PM,4:00 PM,10:00 PM
5700,816,Wed,4 PM to 10 PM,4:00 PM,10:00 PM
5701,816,Thu,4 PM to 10 PM,4:00 PM,10:00 PM
5702,816,Fri,4 PM to 10 PM,4:00 PM,10:00 PM
5703,816,Sat,4 PM to 10 PM,4:00 PM,10:00 PM
5704,816,Sun,4 PM to 10 PM,4:00 PM,10:00 PM
5705,817,Mon,12 Noon to 4 PM,12:00 PM,4:00 PM
5706,817,Tue,12 Noon to 4 PM,12:00 PM,4:00 PM
5707,817,Wed,12 Noon to 4 PM,12:00 PM,4:00 PM
5708,817,Thu,12 Noon to 4 PM,12:00 PM,4:00 PM
5709,817,Fri,12 Noon to 4 PM,12:00 PM,4:00 PM
5710,817,Sat,12 Noon to 4 PM,12:00 PM,4:00 PM
5711,817,Sun,12 Noon to 4 PM,12:00 PM,4:00 PM
5712,818,Mon,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5713,818,Tue,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5714,818,Wed,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5715,818,Thu,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5716,818,Fri,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5717,818,Sat,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5718,818,Sun,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5719,819,Mon,11 AM to 12:30 AM,11:00 AM,12:30 AM
5720,819,Tue,11 AM to 12:30 AM,11:00 AM,12:30 AM
5721,819,Wed,11 AM to 12:30 AM,11:00 AM,12:30 AM
5722,819,Thu,11 AM to 12:30 AM,11:00 AM,12:30 AM
5723,819,Fri,11 AM to 12:30 AM,11:00 AM,12:30 AM
5724,819,Sat,11 AM to 12:30 AM,11:00 AM,12:30 AM
5725,819,Sun,11 AM to 12:30 AM,11:00 AM,12:30 AM
5726,820,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5727,820,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5728,820,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5729,820,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5730,820,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5731,820,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5732,820,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5733,821,Mon,Closed,closed,closed
5734,821,Tue,4 PM to 10 PM,4:00 PM,10:00 PM
5735,821,Wed,4 PM to 10 PM,4:00 PM,10:00 PM
5736,821,Thu,4 PM to 10 PM,4:00 PM,10:00 PM
5737,821,Fri,4 PM to 10 PM,4:00 PM,10:00 PM
5738,821,Sat,2 PM to 10 PM,2:00 PM,10:00 PM
5739,821,Sun,2 PM to 10 PM,2:00 PM,10:00 PM
5740,822,Mon,12 Noon to 3 PM,12:00 PM,3:00 PM
5741,822,Tue,12 Noon to 3 PM,12:00 PM,3:00 PM
5742,822,Wed,12 Noon to 3 PM,12:00 PM,3:00 PM
5743,822,Thu,12 Noon to 3 PM,12:00 PM,3:00 PM
5744,822,Fri,12 Noon to 3 PM,12:00 PM,3:00 PM
5745,822,Sat,12 Noon to 3 PM,12:00 PM,3:00 PM
5746,822,Sun,12 Noon to 3 PM,12:00 PM,3:00 PM
5747,823,Mon,10:30 AM to 10:30 PM,10:30 AM,10:30 PM
5748,823,Tue,10:30 AM to 10:30 PM,10:30 AM,10:30 PM
5749,823,Wed,10:30 AM to 10:30 PM,10:30 AM,10:30 PM
5750,823,Thu,10:30 AM to 10:30 PM,10:30 AM,10:30 PM
5751,823,Fri,10:30 AM to 10:30 PM,10:30 AM,10:30 PM
5752,823,Sat,10:30 AM to 10:30 PM,10:30 AM,10:30 PM
5753,823,Sun,10:30 AM to 10:30 PM,10:30 AM,10:30 PM
5754,824,Mon,10 AM to 11:30 PM,10:00 AM,11:30 PM
5755,824,Tue,10 AM to 11:30 PM,10:00 AM,11:30 PM
5756,824,Wed,10 AM to 11:30 PM,10:00 AM,11:30 PM
5757,824,Thu,10 AM to 11:30 PM,10:00 AM,11:30 PM
5758,824,Fri,10 AM to 11:30 PM,10:00 AM,11:30 PM
5759,824,Sat,10 AM to 11:30 PM,10:00 AM,11:30 PM
5760,824,Sun,10 AM to 11:30 PM,10:00 AM,11:30 PM
5761,825,Mon,8 AM to 12 Midnight,8:00 AM,12:00 AM
5762,825,Tue,8 AM to 12 Midnight,8:00 AM,12:00 AM
5763,825,Wed,8 AM to 12 Midnight,8:00 AM,12:00 AM
5764,825,Thu,8 AM to 12 Midnight,8:00 AM,12:00 AM
5765,825,Fri,8 AM to 12 Midnight,8:00 AM,12:00 AM
5766,825,Sat,8 AM to 12 Midnight,8:00 AM,12:00 AM
5767,825,Sun,8 AM to 12 Midnight,8:00 AM,12:00 AM
5768,826,Mon,10 AM to 8 PM,10:00 AM,8:00 PM
5769,826,Tue,10 AM to 8 PM,10:00 AM,8:00 PM
5770,826,Wed,10 AM to 8 PM,10:00 AM,8:00 PM
5771,826,Thu,10 AM to 8 PM,10:00 AM,8:00 PM
5772,826,Fri,10 AM to 8 PM,10:00 AM,8:00 PM
5773,826,Sat,10 AM to 8 PM,10:00 AM,8:00 PM
5774,826,Sun,10 AM to 8 PM,10:00 AM,8:00 PM
5775,827,Mon,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5776,827,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5777,827,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5778,827,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5779,827,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5780,827,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5781,827,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5782,828,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5783,828,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5784,828,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5785,828,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5786,828,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5787,828,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5788,828,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5789,829,Mon,11 AM to 12 Midnight,11:00 AM,12:00 AM
5790,829,Tue,11 AM to 12 Midnight,11:00 AM,12:00 AM
5791,829,Wed,11 AM to 12 Midnight,11:00 AM,12:00 AM
5792,829,Thu,11 AM to 12 Midnight,11:00 AM,12:00 AM
5793,829,Fri,11 AM to 12 Midnight,11:00 AM,12:00 AM
5794,829,Sat,11 AM to 12 Midnight,11:00 AM,12:00 AM
5795,829,Sun,11 AM to 12 Midnight,11:00 AM,12:00 AM
5796,830,Mon,9 AM to 12 Midnight,9:00 AM,12:00 AM
5797,830,Tue,9 AM to 12 Midnight,9:00 AM,12:00 AM
5798,830,Wed,9 AM to 12 Midnight,9:00 AM,12:00 AM
5799,830,Thu,9 AM to 12 Midnight,9:00 AM,12:00 AM
5800,830,Fri,9 AM to 12 Midnight,9:00 AM,12:00 AM
5801,830,Sat,9 AM to 12 Midnight,9:00 AM,12:00 AM
5802,830,Sun,9 AM to 12 Midnight,9:00 AM,12:00 AM
5803,831,Mon,9 AM to 12 Midnight,9:00 AM,12:00 AM
5804,831,Tue,9 AM to 12 Midnight,9:00 AM,12:00 AM
5805,831,Wed,9 AM to 12 Midnight,9:00 AM,12:00 AM
5806,831,Thu,9 AM to 12 Midnight,9:00 AM,12:00 AM
5807,831,Fri,9 AM to 12 Midnight,9:00 AM,12:00 AM
5808,831,Sat,9 AM to 12 Midnight,9:00 AM,12:00 AM
5809,831,Sun,9 AM to 12 Midnight,9:00 AM,12:00 AM
5810,832,Mon,10 AM to 1 AM,10:00 AM,1:00 AM
5811,832,Tue,10 AM to 1 AM,10:00 AM,1:00 AM
5812,832,Wed,10 AM to 1 AM,10:00 AM,1:00 AM
5813,832,Thu,10 AM to 1 AM,10:00 AM,1:00 AM
5814,832,Fri,10 AM to 1 AM,10:00 AM,1:00 AM
5815,832,Sat,10 AM to 1 AM,10:00 AM,1:00 AM
5816,832,Sun,10 AM to 1 AM,10:00 AM,1:00 AM
5817,833,Mon,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5818,833,Tue,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5819,833,Wed,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5820,833,Thu,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5821,833,Fri,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5822,833,Sat,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5823,833,Sun,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5824,834,Mon,12 Midnight to 1:30 AM,12:00 AM,1:30 AM
5825,834,Tue,12 Midnight to 1:30 AM,12:00 AM,1:30 AM
5826,834,Wed,12 Midnight to 1:30 AM,12:00 AM,1:30 AM
5827,834,Thu,12 Midnight to 1:45 AM,12:00 AM,1:45 AM
5828,834,Fri,12 Midnight to 1:30 AM,12:00 AM,1:30 AM
5829,834,Sat,12 Midnight to 1:30 AM,12:00 AM,1:30 AM
5830,834,Sun,12 Midnight to 1:30 AM,12:00 AM,1:30 AM
5831,835,Mon,10 AM to 10:30 PM,10:00 AM,10:30 PM
5832,835,Tue,10 AM to 10:30 PM,10:00 AM,10:30 PM
5833,835,Wed,10 AM to 10:30 PM,10:00 AM,10:30 PM
5834,835,Thu,10 AM to 10:30 PM,10:00 AM,10:30 PM
5835,835,Fri,10 AM to 10:30 PM,10:00 AM,10:30 PM
5836,835,Sat,10 AM to 10:30 PM,10:00 AM,10:30 PM
5837,835,Sun,10 AM to 10:30 PM,10:00 AM,10:30 PM
5838,836,Mon,9:15 AM to 11:30 PM,9:15 AM,11:30 PM
5839,836,Tue,9:15 AM to 11:30 PM,9:15 AM,11:30 PM
5840,836,Wed,9:15 AM to 11:30 PM,9:15 AM,11:30 PM
5841,836,Thu,9:15 AM to 11:30 PM,9:15 AM,11:30 PM
5842,836,Fri,9:15 AM to 11:30 PM,9:15 AM,11:30 PM
5843,836,Sat,9:15 AM to 11:30 PM,9:15 AM,11:30 PM
5844,836,Sun,12 Midnight to 1:30 AM,12:00 AM,1:30 AM
5845,837,Mon,Closed,closed,closed
5846,837,Tue,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5847,837,Wed,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5848,837,Thu,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5849,837,Fri,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5850,837,Sat,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5851,837,Sun,12 Noon to 3:30 PM,12:00 PM,3:30 PM
5852,838,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5853,838,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5854,838,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5855,838,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5856,838,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5857,838,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5858,838,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5859,839,Mon,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5860,839,Tue,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5861,839,Wed,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5862,839,Thu,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5863,839,Fri,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5864,839,Sat,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5865,839,Sun,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5866,840,Mon,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5867,840,Tue,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5868,840,Wed,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5869,840,Thu,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5870,840,Fri,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5871,840,Sat,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5872,840,Sun,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5873,841,Mon,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5874,841,Tue,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5875,841,Wed,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5876,841,Thu,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5877,841,Fri,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5878,841,Sat,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5879,841,Sun,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5880,842,Mon,7 AM to 12 Midnight,7:00 AM,12:00 AM
5881,842,Tue,7 AM to 12 Midnight,7:00 AM,12:00 AM
5882,842,Wed,7 AM to 12 Midnight,7:00 AM,12:00 AM
5883,842,Thu,7 AM to 12 Midnight,7:00 AM,12:00 AM
5884,842,Fri,7 AM to 12 Midnight,7:00 AM,12:00 AM
5885,842,Sat,7 AM to 12 Midnight,7:00 AM,12:00 AM
5886,842,Sun,7 AM to 12 Midnight,7:00 AM,12:00 AM
5887,843,Mon,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5888,843,Tue,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5889,843,Wed,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5890,843,Thu,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5891,843,Fri,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5892,843,Sat,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5893,843,Sun,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5894,844,Mon,7 AM to 1 AM,7:00 AM,1:00 AM
5895,844,Tue,7 AM to 1 AM,7:00 AM,1:00 AM
5896,844,Wed,7 AM to 1 AM,7:00 AM,1:00 AM
5897,844,Thu,7 AM to 1 AM,7:00 AM,1:00 AM
5898,844,Fri,7 AM to 1 AM,7:00 AM,1:00 AM
5899,844,Sat,7 AM to 1 AM,7:00 AM,1:00 AM
5900,844,Sun,7 AM to 1 AM,7:00 AM,1:00 AM
5901,845,Mon,9 AM to 8:30 PM,9:00 AM,8:30 PM
5902,845,Tue,9 AM to 8:30 PM,9:00 AM,8:30 PM
5903,845,Wed,9 AM to 8:30 PM,9:00 AM,8:30 PM
5904,845,Thu,9 AM to 8:30 PM,9:00 AM,8:30 PM
5905,845,Fri,9 AM to 8:30 PM,9:00 AM,8:30 PM
5906,845,Sat,9 AM to 8:30 PM,9:00 AM,8:30 PM
5907,845,Sun,9 AM to 8:30 PM,9:00 AM,8:30 PM
5908,846,Mon,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5909,846,Tue,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5910,846,Wed,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5911,846,Thu,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5912,846,Fri,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5913,846,Sat,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5914,846,Sun,12:30 PM to 2:45 PM,12:30 PM,2:45 PM
5915,847,Mon,11:30 AM to 11:45 PM,11:30 AM,11:45 PM
5916,847,Tue,11:30 AM to 11:45 PM,11:30 AM,11:45 PM
5917,847,Wed,11:30 AM to 11:45 PM,11:30 AM,11:45 PM
5918,847,Thu,11:30 AM to 11:45 PM,11:30 AM,11:45 PM
5919,847,Fri,11:30 AM to 11:45 PM,11:30 AM,11:45 PM
5920,847,Sat,11:30 AM to 11:45 PM,11:30 AM,11:45 PM
5921,847,Sun,11:30 AM to 11:45 PM,11:30 AM,11:45 PM
5922,848,Mon,7 AM to 12 Midnight,7:00 AM,12:00 AM
5923,848,Tue,7 AM to 12 Midnight,7:00 AM,12:00 AM
5924,848,Wed,7 AM to 12 Midnight,7:00 AM,12:00 AM
5925,848,Thu,7 AM to 12 Midnight,7:00 AM,12:00 AM
5926,848,Fri,7 AM to 12 Midnight,7:00 AM,12:00 AM
5927,848,Sat,7 AM to 12 Midnight,7:00 AM,12:00 AM
5928,848,Sun,7 AM to 12 Midnight,7:00 AM,12:00 AM
5929,850,Mon,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5930,850,Tue,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5931,850,Wed,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5932,850,Thu,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5933,850,Fri,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5934,850,Sat,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5935,850,Sun,12 Noon to 11:30 PM,12:00 PM,11:30 PM
5936,852,Mon,11 AM to 12 Midnight,11:00 AM,12:00 AM
5937,852,Tue,11 AM to 12 Midnight,11:00 AM,12:00 AM
5938,852,Wed,11 AM to 12 Midnight,11:00 AM,12:00 AM
5939,852,Thu,11 AM to 12 Midnight,11:00 AM,12:00 AM
5940,852,Fri,11 AM to 12 Midnight,11:00 AM,12:00 AM
5941,852,Sat,11 AM to 12 Midnight,11:00 AM,12:00 AM
5942,852,Sun,11 AM to 12 Midnight,11:00 AM,12:00 AM
5943,856,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5944,856,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5945,856,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5946,856,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5947,856,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5948,856,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5949,856,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5950,857,Mon,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5951,857,Tue,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5952,857,Wed,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5953,857,Thu,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5954,857,Fri,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5955,857,Sat,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5956,857,Sun,11:30 AM to 11:30 PM,11:30 AM,11:30 PM
5957,858,Mon,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5958,858,Tue,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5959,858,Wed,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5960,858,Thu,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5961,858,Fri,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5962,858,Sat,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5963,858,Sun,12 Noon to 12 Midnight,12:00 PM,12:00 AM
5964,859,Mon,11 AM to 11 PM,11:00 AM,11:00 PM
5965,859,Tue,11 AM to 11 PM,11:00 AM,11:00 PM
5966,859,Wed,11 AM to 11 PM,11:00 AM,11:00 PM
5967,859,Thu,11 AM to 11 PM,11:00 AM,11:00 PM
5968,859,Fri,11 AM to 11 PM,11:00 AM,11:00 PM
5969,859,Sat,11 AM to 11 PM,11:00 AM,11:00 PM
5970,859,Sun,11 AM to 11 PM,11:00 AM,11:00 PM
5971,860,Mon,12 Noon to 1 AM,12:00 PM,1:00 AM
5972,860,Tue,12 Noon to 1 AM,12:00 PM,1:00 AM
5973,860,Wed,12 Noon to 1 AM,12:00 PM,1:00 AM
5974,860,Thu,12 Noon to 1 AM,12:00 PM,1:00 AM
5975,860,Fri,12 Noon to 1 AM,12:00 PM,1:00 AM
5976,860,Sat,12 Noon to 1 AM,12:00 PM,1:00 AM
5977,860,Sun,12 Noon to 1 AM,12:00 PM,1:00 AM
5978,861,Mon,11 AM to 12 Midnight,11:00 AM,12:00 AM
5979,861,Tue,11 AM to 12 Midnight,11:00 AM,12:00 AM
5980,861,Wed,11 AM to 12 Midnight,11:00 AM,12:00 AM
5981,861,Thu,11 AM to 12 Midnight,11:00 AM,12:00 AM
5982,861,Fri,11 AM to 12 Midnight,11:00 AM,12:00 AM
5983,861,Sat,11 AM to 12 Midnight,11:00 AM,12:00 AM
5984,861,Sun,11 AM to 12 Midnight,11:00 AM,12:00 AM
5985,862,Mon,11 AM to 11:30 PM,11:00 AM,11:30 PM
5986,862,Tue,11 AM to 11:30 PM,11:00 AM,11:30 PM
5987,862,Wed,11 AM to 11:30 PM,11:00 AM,11:30 PM
5988,862,Thu,11 AM to 11:30 PM,11:00 AM,11:30 PM
5989,862,Fri,11 AM to 11:30 PM,11:00 AM,11:30 PM
5990,862,Sat,11 AM to 11:30 PM,11:00 AM,11:30 PM
5991,862,Sun,11 AM to 11:30 PM,11:00 AM,11:30 PM
5992,863,Mon,7 PM to 4 AM,7:00 PM,4:00 AM
5993,863,Tue,7 PM to 4 AM,7:00 PM,4:00 AM
5994,863,Wed,7 PM to 4 AM,7:00 PM,4:00 AM
5995,863,Thu,7 PM to 4 AM,7:00 PM,4:00 AM
5996,863,Fri,7 PM to 4 AM,7:00 PM,4:00 AM
5997,863,Sat,7 PM to 4 AM,7:00 PM,4:00 AM
5998,863,Sun,7 PM to 4 AM,7:00 PM,4:00 AM
5999,864,Mon,12 Noon to 12:30 AM,12:00 PM,12:30 AM
6000,864,Tue,12 Noon to 12:30 AM,12:00 PM,12:30 AM
6001,864,Wed,12 Noon to 12:30 AM,12:00 PM,12:30 AM
6002,864,Thu,12 Noon to 12:30 AM,12:00 PM,12:30 AM
6003,864,Fri,12 Noon to 12:30 AM,12:00 PM,12:30 AM
6004,864,Sat,12 Noon to 12:30 AM,12:00 PM,12:30 AM
6005,864,Sun,12 Noon to 5 AM,12:00 PM,5:00 AM
6006,865,Mon,8:1 AM to 12 Midnight,8:00 AM,12:00 AM
6007,865,Tue,8 AM to 12 Midnight,8:00 AM,12:00 AM
6008,865,Wed,8 AM to 12 Midnight,8:00 AM,12:00 AM
6009,865,Thu,8 AM to 12 Midnight,8:00 AM,12:00 AM
6010,865,Fri,8 AM to 12 Midnight,8:00 AM,12:00 AM
6011,865,Sat,8 AM to 12 Midnight,8:00 AM,12:00 AM
6012,865,Sun,8 AM to 12 Midnight,8:00 AM,12:00 AM
6013,866,Mon,12 Noon to 1:30 AM,12:00 PM,1:30 AM
6014,866,Tue,12 Noon to 1:30 AM,12:00 PM,1:30 AM
6015,866,Wed,12 Noon to 1:30 AM,12:00 PM,1:30 AM
6016,866,Thu,12 Noon to 1:30 AM,12:00 PM,1:30 AM
6017,866,Fri,12 Noon to 1:30 AM,12:00 PM,1:30 AM
6018,866,Sat,12 Noon to 1:30 AM,12:00 PM,1:30 AM
6019,866,Sun,12 Noon to 1:30 AM,12:00 PM,1:30 AM
6020,867,Mon,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
6021,867,Tue,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
6022,867,Wed,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
6023,867,Thu,9:30 AM to 11:30 PM,9:30 AM,11:30 PM
6024,867,Fri,9:30 AM to 11:52 PM,9:30 AM,11:30 PM
6025,867,Sat,9:30 AM to 11:45 PM,9:30 AM,11:45 PM
6026,867,Sun,9:30 AM to 11:45 PM,9:30 AM,11:45 PM
6027,868,Mon,11 AM to 1 AM,11:00 AM,1:00 AM
6028,868,Tue,11 AM to 1 AM,11:00 AM,1:00 AM
6029,868,Wed,11 AM to 1 AM,11:00 AM,1:00 AM
6030,868,Thu,11 AM to 1 AM,11:00 AM,1:00 AM
6031,868,Fri,11 AM to 1 AM,11:00 AM,1:00 AM
6032,868,Sat,11 AM to 1 AM,11:00 AM,1:00 AM
6033,868,Sun,11 AM to 1 AM,11:00 AM,1:00 AM
6034,869,Mon,7 AM to 12 Midnight,7:00 AM,12:00 AM
6035,869,Tue,7 AM to 12 Midnight,7:00 AM,12:00 AM
